algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
13,8,50,30,-32,32,-47.0775, 24.7612, 117.877, -53.8431, 77204, -77.4659, 40.4111, 
13,9,50,30,-32,32,170.778, 61.2034, 278.377, 170.007, 128802, 39.894, 318.271, 
1,1,50,30,-512,512,359.139, 196.334, 918.028, 344.259, 80885, -0.00198364, 918.026, 
1,10,50,30,-500,500,-21985.3, 908.244, 4910.47, -22043.8, 145122, -24213.1, -19302.7, 
1,11,50,30,-500,500,-13398, 622.406, 3096.52, -13636, 173028, -14121.8, -11025.3, 
1,12,50,30,-100,100,4.63969, 0.838297, 3.67609, 4.7308, 108426, 2.61248, 6.28856, 
1,13,50,30,0,3.14159,-27.9904, 0.402156, 1.69561, -27.9113, 154036, -28.9577, -27.2621, 
1,14,50,30,-30,30,-21.9749, 1.95877, 9.36435, -21.7743, 116689, -26.0548, -16.6905, 
1,15,50,30,-100,100,4.49801e-29, 1.65958e-28, 1.01729e-27, 4.47512e-31, 54065, 7.92208e-33, 1.0173e-27, 
1,16,50,30,-10,10,0.0180393, 0.0678551, 0.454324, 1.49966e-32, 179996, 1.49966e-32, 0.454324, 
1,17,50,30,-100,100,7.5, 2.22433e-07, 4.76837e-07, 7.5, 54123, 7.5, 7.5, 
1,18,50,30,-100,100,0.000199343, 0.00134054, 0.00958014, 5.35659e-07, 92138, 2.76158e-09, 0.00958014, 
1,2,50,30,-100,100,4.42873e-20, 3.03483e-20, 1.13997e-19, 3.5483e-20, 20931, 1.0321e-20, 1.24318e-19, 
1,3,50,30,-100,100,31.5442, 25.1494, 80.2347, 20.9126, 29801, 0.161863, 80.3965, 
1,4,50,30,-30,30,6.02948, 3.66064, 20.8941, 5.96977, 61968, 3.05176e-05, 20.8942, 
1,5,50,30,-500,500,0.00522249, 0.00616313, 0.0221414, 3.33067e-16, 73243, 0, 0.0221414, 
1,6,50,30,-30,30,-40.9755, 0.292173, 1.33906, -40.944, 65193, -41.6196, -40.2805, 
1,7,50,30,-30,30,32.2272, 0.565289, 2.69363, 32.2534, 188974, 30.6407, 33.3343, 
1,8,50,30,-32,32,-82.4051, 2.19535, 9.75857, -82.3872, 123084, -86.3328, -76.5743, 
1,9,50,30,-32,32,1.32271, 4.48702, 19.7834, 2.17856e-10, 183676, 1.0508e-10, 19.7834, 
2,1,50,30,-512,512,0.000864868, 0.000943948, 0.00354004, 0.000640869, 73209, -3.05176e-05, 0.00350952, 
2,10,50,30,-500,500,-19664.1, 564.507, 2094.59, -19700.7, 127647, -20795.7, -18701.1, 
2,11,50,30,-500,500,-10120.2, 218.409, 923.826, -10088.9, 186804, -10609, -9685.2, 
2,12,50,30,-100,100,1.99037, 0.481662, 2.00815, 2.03572, 99678, 0.884061, 2.89221, 
2,13,50,30,0,3.14159,-25.0521, 0.384505, 1.78959, -25.0092, 150621, -26.146, -24.3564, 
2,14,50,30,-30,30,-22.2208, 0.483243, 1.99662, -22.1261, 132253, -23.401, -21.4043, 
2,15,50,30,-100,100,5.02218e-15, 3.48961e-15, 1.77587e-14, 4.02691e-15, 46114, 8.44073e-16, 1.86028e-14, 
2,16,50,30,-10,10,3.20517e-13, 1.02752e-13, 4.19862e-13, 2.94262e-13, 175728, 1.3816e-13, 5.58022e-13, 
2,17,50,30,-100,100,7.5, 1.99133e-07, 9.53674e-07, 7.5, 36052, 7.5, 7.5, 
2,18,50,30,-100,100,0.00264305, 0.000296812, 0.00113557, 0.00263234, 73632, 0.00206726, 0.00320283, 
2,2,50,30,-100,100,4.33076e-11, 1.04386e-11, 4.26226e-11, 4.06871e-11, 22005, 2.53759e-11, 6.79985e-11, 
2,3,50,30,-100,100,25.8879, 7.96538, 59.3608, 24.7157, 25436, 20.1034, 79.4642, 
2,4,50,30,-30,30,0.000687256, 0.000518772, 0.00210571, 0.000534058, 64934, 6.10352e-05, 0.00216675, 
2,5,50,30,-500,500,7.94369e-13, 4.905e-13, 2.25575e-12, 6.28164e-13, 75167, 2.83773e-13, 2.53952e-12, 
2,6,50,30,-30,30,-40.1416, 0.204861, 1.11763, -40.1511, 80473, -40.8841, -39.7665, 
2,7,50,30,-30,30,33.0207, 0.563096, 3.09061, 33.0621, 206019, 31.5832, 34.6739, 
2,8,50,30,-32,32,-86.3328, 2.47926e-06, 7.62939e-06, -86.3328, 105779, -86.3328, -86.3328, 
