algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
8,9,50,30,-32,32,6.0074, 9.2961, 46.0064, 2.55838, 12485, 0.478779, 46.4851, 
9,1,50,30,-512,512,2308, 738.085, 3858.14, 2126.15, 4562, 1337.08, 5195.22, 
9,10,50,30,-500,500,-13442.3, 3159.91, 11591.1, -13166.7, 7536, -18960.5, -7369.37, 
9,11,50,30,-500,500,-7909.93, 1988.81, 7614.23, -7543.88, 10847, -12238.4, -4624.12, 
9,12,50,30,-100,100,7.07349, 1.10247, 5.65282, 7.00046, 4883, 4.64167, 10.2945, 
9,13,50,30,0,3.14159,-11.3665, 0.910082, 3.8857, -11.3535, 7880, -13.7661, -9.88035, 
9,14,50,30,-30,30,-2.88749, 0.471773, 2.11879, -2.78731, 6127, -4.30212, -2.18334, 
9,15,50,30,-100,100,0.232551, 1.36959, 9.80095, 0.0107128, 1498, 0.000547584, 9.8015, 
9,16,50,30,-10,10,2.44317, 1.9705, 9.36248, 2.0449, 10650, 0.000145418, 9.36263, 
9,17,50,30,-100,100,7.82715, 0.0709351, 0.363216, 7.83008, 1510, 7.67898, 8.0422, 
9,18,50,30,-100,100,105.709, 54.5152, 240.15, 91.5748, 3893, 19.9383, 260.088, 
9,2,50,30,-100,100,0.00633992, 0.00281578, 0.0118671, 0.00603098, 1308, 0.00156908, 0.0134362, 
9,3,50,30,-100,100,839.57, 2071.16, 10153.1, 177.196, 1464, 31.8046, 10184.9, 
9,4,50,30,-30,30,-20429.4, 7740.93, 38702.1, -21507.3, 3736, -38769, -66.8813, 
9,5,50,30,-500,500,0.0244773, 0.0173142, 0.0805889, 0.0196712, 4556, 0.0026318, 0.0832207, 
9,6,50,30,-30,30,-31.6617, 0.994239, 4.02331, -31.9378, 3965, -33.5561, -29.5328, 
9,7,50,30,-30,30,55.786, 3.23718, 13.2991, 55.5313, 12484, 50.4765, 63.7757, 
9,8,50,30,-32,32,-47.2369, 16.6267, 65.3041, -50.2055, 6201, -71.8812, -6.57702, 
9,9,50,30,-32,32,59.2219, 55.8101, 215.844, 51.5983, 12229, 0.994228, 216.838, 
