algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
10,13,50,30,0,3.14159,-17.2088, 0.491986, 2.44155, -17.063, 96690.7, -18.9113, -16.4698, 
15,5,50,30,-500,500,0, 0, 0, 0, 653374, 0, 0, 
3,7,50,30,-30,30,33.171, 0.537738, 2.70109, 33.1956, 92976.5, 31.4042, 34.1053, 
10,3,50,30,-100,100,43.0345, 26.6144, 69.0059, 26.7994, 39177.9, 21.9426, 90.9485, 
6,6,50,30,-30,30,-34.9374, 0.69281, 3.33093, -34.966, 61004.5, -36.5511, -33.2202, 
12,1,50,30,-512,512,6517.38, 326.895, 1534.32, 6539.98, 68659.9, 5593.88, 7128.2, 
8,10,50,30,-500,500,-14260.4, 3838.55, 15449.3, -12975.6, 93560.4, -24039.5, -8590.13, 
0,3,50,30,-100,100,122.842, 47.7663, 187.742, 118.723, 65970.2, 29.8208, 217.563, 
15,11,50,30,-500,500,-13232.9, 1281.54, 9120.03, -13463.9, 669510, -13584.9, -4464.88, 
6,9,50,30,-32,32,29.8965, 32.6218, 139.037, 27.466, 88028.1, -1.28786e-14, 139.037, 
14,13,50,30,0,3.14159,-19.8425, 1.81756, 7.60796, -20.0427, 144628, -23.0922, -15.4843, 
7,14,50,30,-30,30,-4.75649, 0.472896, 2.20759, -4.59189, 70909.5, -6.35207, -4.14448, 
1,7,50,30,-30,30,32.1037, 0.542782, 2.36005, 32.067, 91103, 31.007, 33.3671, 
0,9,50,30,-32,32,0.889342, 0.17511, 0.835411, 0.856636, 125839, 0.557862, 1.39327, 
14,14,50,30,-30,30,-4.47063, 0.895245, 5.19205, -4.44902, 105995, -8.2966, -3.10455, 
4,14,50,30,-30,30,-15.5376, 1.34999, 7.42397, -15.5244, 70180.4, -20.4874, -13.0634, 
3,3,50,30,-100,100,36.2082, 38.8001, 256.146, 24.934, 31605.8, 20.497, 276.643, 
9,17,50,30,-100,100,7.5, 2.987e-07, 1.43051e-06, 7.5, 40365, 7.5, 7.5, 
12,11,50,30,-500,500,-7252.98, 478.199, 2676.69, -7231.49, 93729.2, -8882.09, -6205.4, 
1,6,50,30,-30,30,-40.9803, 0.244268, 1.12828, -41.0257, 56550.4, -41.338, -40.2097, 
1,16,50,30,-10,10,0.0126676, 0.0654855, 0.454324, 1.49976e-32, 86459, 1.49976e-32, 0.454324, 
7,2,50,30,-100,100,4.24516e-13, 1.32987e-13, 6.11384e-13, 4.21982e-13, 30787.9, 1.33474e-13, 7.44858e-13, 
3,6,50,30,-30,30,-39.9301, 0.284621, 1.28197, -39.886, 60490.3, -40.6839, -39.4019, 
4,16,50,30,-10,10,0.995964, 0.840834, 3.53836, 0.812437, 89703.1, 1.49976e-32, 3.53836, 
15,3,50,30,-100,100,0.0980558, 0.125861, 0.527596, 0.0363958, 639410, 3.20855e-06, 0.527599, 
14,1,50,30,-512,512,3690, 823.111, 3496.12, 3684.04, 66090.7, 2211.38, 5707.5, 
12,12,50,30,-100,100,8.33049, 0.437295, 1.74878, 8.50004, 79375.4, 7.25378, 9.00256, 
12,10,50,30,-500,500,-8186.76, 755.074, 3320.83, -8040.66, 86787.9, -10221.3, -6900.46, 
15,2,50,30,-100,100,0, 0, 0, 0, 637895, 0, 0, 
11,14,50,30,-30,30,-6.46855, 1.19037, 6.21426, -6.2976, 57581.1, -10.1666, -3.95238, 
4,17,50,30,-100,100,7.50004, 0.000137406, 0.000909805, 7.5, 35723.6, 7.5, 7.50091, 
8,6,50,30,-30,30,-35.4247, 0.426307, 1.74396, -35.339, 66395.1, -36.2852, -34.5412, 
9,9,50,30,-32,32,45.0338, 33.7317, 128.436, 42.0532, 94028.5, -1.28786e-14, 128.436, 
7,4,50,30,-30,30,113.277, 9.48884, 38.0324, 113.39, 59628.2, 96.8061, 134.839, 
8,7,50,30,-30,30,43.7255, 1.96366, 8.85837, 43.7044, 100938, 39.659, 48.5173, 
11,15,50,30,-100,100,0, 0, 0, 0, 40366, 0, 0, 
4,6,50,30,-30,30,-40.0248, 0.337902, 1.78461, -39.9935, 61702, -40.9177, -39.1331, 
4,5,50,30,-500,500,0.0146083, 0.0136334, 0.056496, 0.012321, 57628, 2.22045e-16, 0.056496, 
9,18,50,30,-100,100,6.55509, 19.5965, 86.8499, 7.24769e-06, 50190.4, 1.32347e-08, 86.8499, 
14,6,50,30,-30,30,-38.5248, 1.33185, 5.41137, -38.6727, 85816.7, -40.3725, -34.9611, 
13,5,50,30,-500,500,50.8331, 48.5747, 155.744, 30.7465, 75605.8, 1.06396, 156.808, 
1,1,50,30,-512,512,396.466, 191.485, 936.454, 361.942, 47464.1, 114.75, 1051.2, 
5,12,50,30,-100,100,4.16444, 1.28402, 5.21939, 4.04229, 74908.8, 2.08366, 7.30304, 
8,15,50,30,-100,100,2.52144e-25, 1.76501e-24, 1.26072e-23, 0, 36698.4, 0, 1.26072e-23, 
6,7,50,30,-30,30,45.604, 2.26104, 11.2406, 45.2819, 93170.5, 40.9081, 52.1487, 
6,17,50,30,-100,100,7.5, 2.62217e-07, 9.53674e-07, 7.5, 33980.1, 7.5, 7.5, 
1,12,50,30,-100,100,4.70491, 0.869481, 3.34428, 4.59975, 71667.6, 2.95582, 6.3001, 
7,6,50,30,-30,30,-35.2275, 0.385661, 1.56643, -35.2536, 63715.8, -36.0764, -34.51, 
8,14,50,30,-30,30,-5.20804, 0.486047, 2.39713, -5.16762, 78111.2, -6.80955, -4.41242, 
