algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
3,2,50,30,-100,100,2.54194, 0.985004, 4.38134, 2.30851, 1691, 1.1083, 5.48964, 
3,3,50,30,-100,100,1270.3, 1046.29, 4855.02, 838.625, 1957, 306.967, 5161.99, 
3,4,50,30,-30,30,-42343.6, 2875.04, 13780.3, -41985.1, 4660, -48473.1, -34692.8, 
3,5,50,30,-500,500,0.96619, 0.0488632, 0.272038, 0.976347, 6244, 0.761007, 1.03304, 
3,6,50,30,-30,30,-35.8314, 0.473189, 2.63782, -35.7984, 4960, -37.4824, -34.8446, 
3,7,50,30,-30,30,41.3027, 1.3302, 5.60124, 41.529, 16259, 37.7459, 43.3471, 
3,8,50,30,-32,32,-22.0258, 5.26528, 25.5055, -22.0316, 7952, -37.7892, -12.2836, 
3,9,50,30,-32,32,46.3298, 8.54361, 54.0186, 45.0517, 14134, 35.4075, 89.426, 
4,1,50,30,-512,512,-387068, 1.99139e+06, 1.32765e+07, -7225.05, 5646, -1.32771e+07, -657.92, 
4,10,50,30,-500,500,-5.06535e+06, 3.15607e+07, 2.25417e+08, -23008.5, 9276, -2.2543e+08, -13285.5, 
4,11,50,30,-500,500,-2.66199e+07, 1.27317e+08, 8.69452e+08, -20127.8, 13039, -8.69463e+08, -11825.9, 
4,12,50,30,-100,100,10.8261, 0.316273, 1.33441, 10.8717, 7714, 9.95476, 11.2892, 
4,13,50,30,0,3.14159,-15.984, 0.82883, 4.12428, -15.9765, 12178, -18.6483, -14.524, 
4,14,50,30,-30,30,-6.14297, 0.677451, 3.02168, -6.12834, 9366, -7.80345, -4.78178, 
4,15,50,30,-100,100,299.619, 599.853, 2900.69, 62.2723, 2477, 0.120494, 2900.81, 
4,16,50,30,-10,10,2.32465, 1.72345, 7.75327, 1.82246, 13175, 0.196282, 7.94955, 
4,17,50,30,-100,100,10.9692, 2.81675, 11.003, 10.2246, 3433, 7.89775, 18.9008, 
4,18,50,30,-100,100,42.1, 27.4456, 169.462, 37.5321, 5056, 16.3843, 185.846, 
4,2,50,30,-100,100,0.387362, 0.386137, 2.30037, 0.272004, 1767, 0.0286193, 2.32899, 
4,3,50,30,-100,100,5180.8, 10270.9, 58633.7, 1879.98, 1999, 215.236, 58848.9, 
4,4,50,30,-30,30,-47633.4, 8544.07, 42075.9, -46972.1, 4710, -70938.6, -28862.8, 
4,5,50,30,-500,500,0.243085, 0.183621, 0.847007, 0.183907, 6349, 0.0479208, 0.894928, 
4,6,50,30,-30,30,-36.0592, 0.542674, 2.51918, -36.0792, 7243, -37.0203, -34.5011, 
4,7,50,30,-30,30,42.6004, 1.89858, 9.41436, 42.6554, 14851, 37.4728, 46.8871, 
4,8,50,30,-32,32,-60.441, 10.4778, 42.922, -61.862, 10027, -78.0684, -35.1464, 
