algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
4,15,50,30,-100,100,829.101, 3766.76, 26972.7, 79.349, 4172, 0.782, 26973.5, 
4,16,50,30,-10,10,2.00683, 1.77792, 9.19477, 1.27518, 13640, 0.0905645, 9.28533, 
4,17,50,30,-100,100,10.8038, 2.63185, 12.6232, 10.0763, 4052, 7.9576, 20.5808, 
4,18,50,30,-100,100,48.0542, 21.5605, 89.4693, 40.6039, 6479, 12.7423, 102.212, 
4,2,50,30,-100,100,0.471892, 0.643734, 3.43619, 0.26817, 1835, 0.0144407, 3.45063, 
4,3,50,30,-100,100,4049.19, 6647.35, 43446.2, 1983.21, 3527, 238.691, 43684.9, 
4,4,50,30,-30,30,-50282.7, 7113.78, 34218, -49775.4, 5180, -68874.5, -34656.5, 
4,5,50,30,-500,500,0.246515, 0.170156, 0.728173, 0.202953, 6131, 0.043216, 0.771389, 
4,6,50,30,-30,30,-36.0271, 0.651068, 2.82035, -35.915, 5980, -37.2908, -34.4704, 
4,7,50,30,-30,30,43.076, 2.02163, 11.1389, 43.1353, 17430, 36.2992, 47.4381, 
4,8,50,30,-32,32,-59.3387, 11.5291, 45.0289, -63.396, 8746, -77.3498, -32.3209, 
4,9,50,30,-32,32,57.7284, 33.4606, 143.574, 53.8523, 17146, 11.7587, 155.332, 
5,1,50,30,-512,512,1831.11, 246.503, 1079.56, 1821.95, 8604, 1214.67, 2294.22, 
5,10,50,30,-500,500,-13689.2, 466.543, 2053.69, -13617.5, 9901, -14719.9, -12666.2, 
5,11,50,30,-500,500,-7272.44, 323.551, 1722.32, -7238.86, 13712, -8513.98, -6791.66, 
5,12,50,30,-100,100,10.4999, 0.200637, 0.835159, 10.488, 8151, 10.0959, 10.931, 
5,13,50,30,0,3.14159,-18.0248, 0.748304, 3.99724, -18.0497, 10938, -20.8772, -16.88, 
5,14,50,30,-30,30,-7.46402, 0.732154, 3.58706, -7.2871, 10329, -9.91288, -6.32582, 
5,15,50,30,-100,100,127486, 72069.7, 377953, 102999, 4448, 34818.4, 412771, 
5,16,50,30,-10,10,0.514011, 0.119598, 0.689711, 0.531146, 14254, 0.195476, 0.885187, 
5,17,50,30,-100,100,115.658, 27.8576, 114.407, 106.392, 4440, 77.5105, 191.918, 
5,18,50,30,-100,100,22.8842, 3.38502, 15.7865, 23.0122, 7247, 14.8562, 30.6427, 
5,2,50,30,-100,100,81.4623, 19.7007, 82.7782, 81.1064, 2262, 40.3872, 123.165, 
5,3,50,30,-100,100,774116, 389600, 1.61209e+06, 657634, 2110, 226784, 1.83887e+06, 
5,4,50,30,-30,30,-48606.4, 4171.53, 18915.1, -48361, 7680, -58334.9, -39419.7, 
