algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
5,5,50,30,-500,500,1.47501, 0.119501, 0.583701, 1.45788, 3068.56, 1.25516, 1.83887, 
1,15,50,30,-100,100,806.342, 719.59, 2944.28, 593.73, 1116.15, 55.6359, 2999.92, 
5,18,50,30,-100,100,23.5368, 3.78497, 19.9802, 23.411, 1806.25, 15.5572, 35.5375, 
8,5,50,30,-500,500,0.0109717, 0.0112271, 0.0521084, 0.0056698, 2978.36, 0.00180571, 0.0539141, 
4,8,50,30,-32,32,-62.7231, 8.56254, 35.9558, -62.8298, 2941.1, -80.4368, -44.481, 
1,10,50,30,-500,500,-13635.3, 1043.52, 5423.31, -13621.6, 3867.32, -16154, -10730.7, 
4,4,50,30,-30,30,-49615.6, 7726.57, 41104.5, -48882.6, 2154.29, -68621.7, -27517.2, 
2,7,50,30,-30,30,42.3842, 1.40424, 7.71566, 42.3406, 4457.85, 38.1619, 45.8776, 
7,7,50,30,-30,30,51.6464, 2.60227, 12.9802, 51.9347, 4610.68, 44.2279, 57.208, 
6,10,50,30,-500,500,-14468.3, 2996.41, 11175.2, -14935.9, 4180.02, -19843.4, -8668.15, 
4,3,50,30,-100,100,3820.62, 6851.23, 45022.7, 1888.9, 1117.83, 128.036, 45150.7, 
0,12,50,30,-100,100,6.05413, 0.602267, 2.74497, 6.11292, 3218.66, 4.7898, 7.53478, 
5,4,50,30,-30,30,-49116.3, 4254.27, 18550.6, -48819.6, 2247.24, -58954.8, -40404.2, 
0,18,50,30,-100,100,18.9027, 4.29581, 17.2702, 18.4991, 1905.18, 8.83259, 26.1027, 
2,4,50,30,-30,30,-40661.4, 4103.81, 19951.7, -41029.9, 2129.37, -52576.2, -32624.4, 
0,16,50,30,-10,10,3.22014, 2.45388, 10.4259, 2.71792, 4489.61, 0.416977, 10.8428, 
1,2,50,30,-100,100,4.52882, 2.48617, 11.3211, 3.70106, 949.713, 2.03332, 13.3544, 
6,12,50,30,-100,100,6.61388, 1.45675, 7.92488, 6.39236, 2941.32, 4.42404, 12.3489, 
5,11,50,30,-500,500,-7170.4, 264.664, 1309.55, -7160.11, 4929.9, -7928.8, -6619.25, 
5,1,50,30,-512,512,1859.86, 190.64, 1028.98, 1870.87, 1973.27, 1285.87, 2314.85, 
2,16,50,30,-10,10,0.547583, 0.0973636, 0.40492, 0.557954, 4348.05, 0.34674, 0.75166, 
3,5,50,30,-500,500,0.956341, 0.0576542, 0.242349, 0.971015, 2961.53, 0.788641, 1.03099, 
5,16,50,30,-10,10,0.481091, 0.105443, 0.401293, 0.478474, 4479.96, 0.305815, 0.707107, 
9,8,50,30,-32,32,-44.4792, 21.1283, 97.2732, -49.2832, 3298.82, -76.128, 21.1452, 
