algorithm_id,function_id,n_runs,dimensions,range_low,range_high,mean,std_dev,range,median,time_ms,range_min,range_max
4,10,50,30,-500,500,-12166.4, 612.074, 2875, -12132.1, 9703, -13796.2, -10921.2, 
4,11,50,30,-500,500,-9880.15, 961.595, 3837.12, -9644.69, 13377, -12298.2, -8461.09, 
4,12,50,30,-100,100,3.94402, 0.555602, 2.5842, 3.87895, 8967, 2.95317, 5.53737, 
4,13,50,30,0,3.14159,-14.9338, 0.418414, 2.09596, -14.8948, 10764, -16.2709, -14.175, 
4,14,50,30,-30,30,-3.51968, 0.465128, 2.40125, -3.44606, 10311, -5.09696, -2.69571, 
4,15,50,30,-100,100,7.90332e+06, 2.4657e+06, 1.08542e+07, 7.80712e+06, 4073, 3.40291e+06, 1.42571e+07, 
4,16,50,30,-10,10,12.6131, 2.77769, 13.1214, 12.2179, 15050, 7.86812, 20.9895, 
4,17,50,30,-100,100,1955.62, 272.671, 1334.08, 1952.42, 3756, 1369.71, 2703.79, 
4,18,50,30,-100,100,153.41, 14.8688, 77.3745, 154.731, 6442, 103.868, 181.243, 
4,2,50,30,-100,100,1713.46, 304.934, 1352.51, 1744.02, 2870, 1124.16, 2476.67, 
4,3,50,30,-100,100,4.8877e+07, 1.60211e+07, 7.36298e+07, 4.9015e+07, 3408, 1.89379e+07, 9.25677e+07, 
4,4,50,30,-30,30,39828.5, 9703.07, 51056, 39751.8, 5068, 19252.7, 70308.7, 
4,5,50,30,-500,500,11.7091, 1.90583, 8.45317, 11.9001, 8720, 8.02601, 16.4792, 
4,6,50,30,-30,30,-33.6355, 0.559586, 3.22905, -33.4884, 7572, -35.9843, -32.7552, 
4,7,50,30,-30,30,44.6011, 1.53743, 7.15113, 44.8013, 15250, 41.2305, 48.3816, 
4,8,50,30,-32,32,53.1124, 7.52815, 37.3319, 53.4816, 8728, 36.208, 73.5399, 
4,9,50,30,-32,32,255.176, 12.459, 48.6812, 253.887, 14624, 231.816, 280.497, 
5,1,50,30,-512,512,3877.93, 195.106, 777.761, 3874.5, 5784, 3535.2, 4312.96, 
5,10,50,30,-500,500,-12109.1, 642.015, 2839.18, -12104.5, 9527, -13746.2, -10907, 
5,11,50,30,-500,500,-9376.64, 353.53, 1500.57, -9448.47, 13246, -9986.96, -8486.39, 
5,12,50,30,-100,100,5.17543, 0.323886, 1.71716, 5.22484, 6851, 4.08346, 5.80062, 
5,13,50,30,0,3.14159,-14.4404, 0.645547, 2.95186, -14.4155, 12075, -16.4052, -13.4533, 
5,14,50,30,-30,30,-3.16079, 0.426734, 2.29601, -3.03914, 9867, -4.70184, -2.40583, 
5,15,50,30,-100,100,6.85996e+07, 1.61746e+07, 7.22197e+07, 6.79028e+07, 4044, 3.80571e+07, 1.10277e+08, 
5,16,50,30,-10,10,26.7464, 4.14209, 20.1268, 26.6745, 12938, 17.1934, 37.3202, 
5,17,50,30,-100,100,6363.67, 769.223, 3051.15, 6410.34, 4050, 4594.04, 7645.19, 
5,18,50,30,-100,100,189.538, 17.1504, 102.396, 191.849, 6900, 123.111, 225.507, 
5,2,50,30,-100,100,5863.05, 594.266, 2740.09, 5914.54, 1872, 4400.95, 7141.04, 
5,3,50,30,-100,100,3.99894e+08, 9.0724e+07, 4.66311e+08, 3.98366e+08, 2090, 1.30244e+08, 5.96555e+08, 
5,4,50,30,-30,30,156487, 21203.2, 111654, 159239, 4987, 92291.3, 203945, 
5,5,50,30,-500,500,37.6441, 3.71417, 17.1256, 37.9659, 5887, 28.5059, 45.6315, 
5,6,50,30,-30,30,-32.5161, 0.584289, 2.18273, -32.5362, 7203, -33.7916, -31.6089, 
5,7,50,30,-30,30,44.9832, 1.82715, 9.00417, 45.5285, 16562, 39.0191, 48.0233, 
5,8,50,30,-32,32,101.796, 10.8379, 60.6384, 103.214, 10586, 63.9016, 124.54, 
5,9,50,30,-32,32,331.586, 15.2708, 74.348, 331.457, 14329, 285.318, 359.666, 
6,1,50,30,-512,512,2730.15, 551.394, 2813.89, 2561.86, 5717, 1481.7, 4295.59, 
6,10,50,30,-500,500,-15954.4, 1380.17, 6807.69, -16110.7, 9349, -19490.4, -12682.7, 
6,11,50,30,-500,500,-10376.7, 992.173, 5311.73, -10322.8, 12965, -11826.1, -6514.38, 
6,12,50,30,-100,100,7.21631, 0.974336, 4.54297, 7.23641, 8370, 5.46984, 10.0128, 
6,13,50,30,0,3.14159,-12.528, 1.16772, 4.79407, -12.3205, 12092, -14.9552, -10.1612, 
6,14,50,30,-30,30,-4.59651, 0.699723, 2.90912, -4.65533, 9845, -6.31175, -3.40264, 
6,15,50,30,-100,100,157419, 235599, 1.06009e+06, 66633.4, 2337, 75.2396, 1.06017e+06, 
6,16,50,30,-10,10,5.55737, 3.10743, 12.4565, 5.45155, 13907, 0.72556, 13.182, 
6,17,50,30,-100,100,74.6303, 74.2925, 347.401, 54.284, 3044, 10.3679, 357.769, 
6,18,50,30,-100,100,104.14, 55.7379, 274.572, 97.1532, 6178, 4.62841, 279.2, 
6,2,50,30,-100,100,44.1584, 46.2831, 276.087, 29.6973, 2844, 0.528966, 276.616, 
6,3,50,30,-100,100,378624, 488078, 1.76643e+06, 150586, 2017, 3693.13, 1.77013e+06, 
6,4,50,30,-30,30,-54880.4, 12345.3, 61830.3, -57624.9, 4797, -76811.2, -14980.9, 
6,5,50,30,-500,500,1.24565, 0.347718, 2.62964, 1.20199, 5803, 0.0992175, 2.72886, 
6,6,50,30,-30,30,-32.3849, 0.859764, 4.19891, -32.4522, 7410, -33.92, -29.7211, 
6,7,50,30,-30,30,53.2733, 3.48558, 15.3017, 53.0035, 15034, 46.2032, 61.5049, 
6,8,50,30,-32,32,-33.1895, 17.8304, 84.8587, -34.5805, 10226, -66.0322, 18.8266, 
6,9,50,30,-32,32,135.841, 49.2363, 180.285, 131.713, 14182, 56.3661, 236.651, 
7,1,50,30,-512,512,5767.61, 293.619, 1364.28, 5816.13, 8404, 5148.68, 6512.96, 
7,10,50,30,-500,500,-8044.08, 579.381, 3306.83, -8003.52, 9603, -10218.1, -6911.25, 
7,11,50,30,-500,500,-6773.12, 659.342, 2749.23, -6755.83, 13303, -8437.49, -5688.26, 
7,12,50,30,-100,100,3.64673, 1.70174, 6.10543, 4.07993, 6549, 0, 6.10543, 
7,13,50,30,0,3.14159,-10.2265, 0.434282, 1.78415, -10.163, 10729, -11.2073, -9.42313, 
7,14,50,30,-30,30,-2.32678, 0.29567, 1.42909, -2.23202, 9273, -3.2462, -1.81712, 
7,15,50,30,-100,100,8.06738e+07, 2.3893e+07, 1.12344e+08, 7.99426e+07, 2517, 4.36997e+07, 1.56043e+08, 
7,16,50,30,-10,10,41.9157, 7.10211, 32.7707, 41.2216, 14306, 26.3423, 59.113, 
7,17,50,30,-100,100,6618.55, 1078.54, 3995.98, 6633.38, 3504, 4780.69, 8776.67, 
7,18,50,30,-100,100,297.372, 18.8129, 86.9891, 300.062, 6976, 251.208, 338.197, 
7,2,50,30,-100,100,6105.32, 990.77, 4255.05, 6239.94, 1919, 3997.4, 8252.45, 
7,3,50,30,-100,100,6.00885e+08, 1.74679e+08, 7.54255e+08, 5.87932e+08, 2155, 2.0952e+08, 9.63776e+08, 
7,4,50,30,-30,30,161908, 26497.7, 103542, 160604, 5117, 102657, 206199, 
7,5,50,30,-500,500,39.1696, 6.19449, 26.5941, 40.0641, 6238, 25.9838, 52.5779, 
7,6,50,30,-30,30,-28.9641, 0.598798, 2.60264, -28.9395, 7692, -30.4414, -27.8387, 
7,7,50,30,-30,30,61.8544, 2.18468, 10.0544, 62.3004, 16582, 55.0217, 65.076, 
7,8,50,30,-32,32,130.125, 10.8345, 51.7306, 130.331, 9537, 98.5857, 150.316, 
7,9,50,30,-32,32,406.05, 14.5313, 63.55, 408.991, 15948, 368.683, 432.233, 
8,1,50,30,-512,512,6506.65, 984.929, 3985.07, 6429.48, 8726, 4251.21, 8236.28, 
8,10,50,30,-500,500,-8164.34, 1280.76, 6138.56, -8006.2, 9669, -12075.6, -5937, 
8,11,50,30,-500,500,-5731.98, 1101, 5011.9, -5617.98, 13268, -9325.14, -4313.24, 
8,12,50,30,-100,100,7.87571, 1.77799, 7.00878, 7.67167, 6548, 5.35789, 12.3667, 
8,13,50,30,0,3.14159,-12.2277, 0.632691, 2.69426, -12.1388, 12443, -13.6815, -10.9872, 
8,14,50,30,-30,30,-3.00932, 0.278197, 1.40275, -2.95681, 10547, -3.78653, -2.38378, 
8,15,50,30,-100,100,307.765, 720.371, 4124.76, 14.0676, 2920, 0.00196185, 4124.76, 
8,16,50,30,-10,10,0.502595, 0.440959, 1.54201, 0.456045, 13584, 8.43347e-05, 1.5421, 
8,17,50,30,-100,100,8.18491, 0.829684, 3.43533, 7.86015, 4386, 7.53705, 10.9724, 
8,18,50,30,-100,100,30.6379, 16.6442, 78.2769, 25.5087, 6931, 4.52279, 82.7997, 
8,2,50,30,-100,100,0.161903, 0.333601, 1.51532, 0.0332775, 2055, 0.000193489, 1.51551, 
8,3,50,30,-100,100,11079.9, 65257, 467158, 403.293, 3613, 27.8173, 467186, 
8,4,50,30,-30,30,-29218.3, 5838.71, 29982.5, -29490.8, 5021, -40787.6, -10805.1, 
8,5,50,30,-500,500,0.102211, 0.146881, 0.695453, 0.0459496, 6763, 0.00206752, 0.697521, 
8,6,50,30,-30,30,-33.4556, 0.645195, 2.90336, -33.4953, 6470, -34.9694, -32.0661, 
8,7,50,30,-30,30,49.8272, 2.88728, 12.8074, 49.5761, 16726, 42.8379, 55.6453, 
8,8,50,30,-32,32,-58.1024, 16.1614, 63.2328, -62.45, 8592, -80.45, -17.2172, 
8,9,50,30,-32,32,17.0495, 14.4597, 70.7979, 14.7451, 14632, 0.189109, 70.987, 
9,1,50,30,-512,512,4198.29, 978.675, 4885.42, 4207.36, 6152, 2538.98, 7424.4, 
9,10,50,30,-500,500,-9042.55, 1441.09, 6767.83, -8945.65, 12107, -13477, -6709.18, 
9,11,50,30,-500,500,-8498.93, 1487.6, 6154.38, -8745.69, 15566, -11406.8, -5252.46, 
9,12,50,30,-100,100,6.04244, 0.810068, 4.24318, 6.0579, 6726, 3.55571, 7.79889, 
9,13,50,30,0,3.14159,-10.331, 0.541117, 2.57942, -10.3234, 12706, -11.8687, -9.28924, 
9,14,50,30,-30,30,-2.23705, 0.255188, 1.181, -2.20253, 8650, -2.9438, -1.7628, 
9,15,50,30,-100,100,1.82624e+06, 1.26465e+06, 6.39379e+06, 1.51786e+06, 4738, 246922, 6.64071e+06, 
9,16,50,30,-10,10,20.4188, 12.1715, 80.6531, 17.6319, 14401, 6.56142, 87.2145, 
